1.6591E+12,fusion,1-10118,13705,5,556255.9631,4398637.285,5,1,26.402096,11.75497,0.422937,8.809842,2.311018,2.666885,5,鍐H2B913,red,0,15,7.54406,1.86779,1.86779,4.23828,radar4,225,tracker,13705,,
1.6591E+12,fusion,1-10145,13707,5,556013.9393,4398529.444,5,1,26.067845,11.027577,0.401624,4.511013,1.7571,0.7397,3,鍐CK3H10,black,0,15,3.80729,0.841106,0.841106,2.20178,radar1,10,tracker,13707,,
1.6591E+12,fusion,3-11547,13708,5,555938.9818,4398487.874,5,1,28.574127,12.551767,0.413988,4.2023,1.5051,1.3884,3,鍐J821ME,black,1,15,9.31141,-1.46E-16,-1.45E-16,9.31141,tracker,13708,,,,
1.6591E+12,fusion,1-10161,13709,5,555799.2485,4398427.015,5,1,21.007808,8.869725,0.40378,4.511013,1.7571,0.7397,3,鍐R66UM7,black,0,15,3.91827,0.885262,0.885262,2.28588,radar1,16,tracker,13709,,
1.6591E+12,fusion,1-10147,13710,5,556108.1537,4398565.96,5,1,26.998447,12.377958,0.428832,4.511013,1.7571,0.7397,3,浜琋8SG16,blue,0,15,3.76751,0.877426,0.877426,2.2416,radar1,9,tracker,13710,,
1.6591E+12,fusion,4-9090,13712,5,555985.8198,4398512.607,5,1,28.140241,12.365285,0.414022,4.5,1.8,0,3,,,1,15,9.31141,4.72E-11,4.72E-11,9.31141,tracker,13712,,,,
1.6591E+12,fusion,3-11566,13713,5,555957.9724,4398504.194,5,1,27.234222,12.09699,0.417387,4.522025,1.7142,1.4794,5,鍐BB98L5,red,0,15,10.6588,2.88948,2.88948,5.45155,radar1,13,tracker,13713,,
1.6591E+12,fusion,5-13714,13714,5,555988.1402,4398518.517,5,1,26.391196,11.777724,0.420453,4.5,1.8,0,3,,,0,15,3.7795,0.867485,0.867485,2.23017,radar1,11,tracker,13714,,
1.6591E+12,fusion,1-10154,13715,5,555821.6759,4398440.438,5,1,27.926024,12.272496,0.414857,4.522025,1.7142,1.4794,3,浜琋1G6R9,gray,1,15,9.31141,2.53E-07,2.53E-07,9.31141,tracker,13715,,,,
1.6591E+12,fusion,3-11549,13716,5,555527.2176,4398309.733,5,1,16.385461,6.424691,0.355697,4.522025,1.7142,1.4794,3,鍐G3Q558,black,0,15,2.47979,0.522069,0.522069,1.2778,upstream,9072,radar2,12,tracker,13716
1.6591E+12,fusion,1-10158,13717,5,555761.0112,4398412.802,5,1,27.230527,10.629555,0.404557,4.522025,1.7142,1.4794,3,鍚堿628QH,black,1,15,9.31087,0.00125577,0.00125577,9.3082,tracker,13717,,,,
1.6591E+12,fusion,5-13718,13718,5,556766.0095,4398850.526,5,1,19.289042,8.303183,0.406282,4.161253,1.674124,1.3834,3,,,0,15,4.20042,0.856699,0.856699,2.57448,radar3,81,tracker,13718,,
1.6591E+12,fusion,3-11572,13720,5,555700.0494,4398385.858,5,1,25.4004,10.005483,0.379782,4.516519,1.7142,1.4794,3,钂橞672U1,black,0,15,4.06016,0.838385,0.838385,2.32789,radar2,15,tracker,13720,,
1.6591E+12,fusion,3-11568,13721,5,555476.3301,4398290.79,5,1,21.48465,8.212784,0.356262,4.5,1.8,0,5,杈紸CF819,blue,0,15,2.49267,0.506977,0.506977,1.26469,upstream,9086,radar2,17,tracker,13721
1.6591E+12,fusion,5-13722,13722,5,555470.6968,4398296.993,5,1,21.29367,8.157928,0.367831,4.5,1.8,0,3,,,1,15,9.31141,1.12E-14,1.10E-14,9.31141,tracker,13722,,,,
1.6591E+12,fusion,4-9093,13723,5,555719.5077,4398397.783,5,1,25.979472,10.229464,0.384692,4.5,1.8,0,3,,,1,15,8.65942,0.0232556,0.0232556,8.6108,tracker,13723,,,,
1.6591E+12,fusion,5-13724,13724,5,555682.3465,4398382.423,5,1,27.168193,10.701836,0.379966,4.5,1.8,0,3,,,0,15,4.06847,0.841815,0.841815,2.32932,radar2,19,tracker,13724,,
1.6591E+12,fusion,5-13725,13725,5,556572.7702,4398769.289,5,1,26.033685,11.30984,0.408344,4.167948,1.619121,1.413218,3,,,1,15,5.21426,0.720276,0.720276,4.10734,tracker,13725,,,,
1.6591E+12,fusion,5-13726,13726,5,556597.8583,4398781.649,5,1,26.441374,12.119717,0.406348,4.256865,1.670399,1.392733,3,,,1,15,9.29344,0.00936287,0.00936287,9.28679,tracker,13726,,,,
1.6591E+12,fusion,5-13727,13727,5,556053.1288,4398543.09,5,1,29.835403,13.628233,0.42608,4.5,1.8,0,3,,,0,15,3.82724,0.895494,0.895494,2.24676,radar1,15,tracker,13727,,
1.6591E+12,fusion,5-13728,13728,5,556068.5004,4398556.156,5,1,25.522002,10.529834,0.399045,4.5,1.8,0,3,,,0,15,5.16843,1.11168,1.11168,2.97698,radar1,17,tracker,13728,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6591E+12,radar1,0-0,18,5,555760.9733,4398417.902,5,1,27.20158,11.923676,0.413119,4.5,1.8,0,3,,,0,6,7.71059,2.94155,2.94155,2.28941,,,,,,
